3776508:
 num     #instances         #bytes  class name (module)
 395:            86           2064  java.util.regex.Pattern$CharPropertyGreedy (java.base@21.0.11)
 396:           128           2048  java.lang.Character (java.base@21.0.11)
 397:            51           2040  com.networknt.schema.keyword.KeywordType
 398:            28           2016  com.fasterxml.jackson.databind.introspect.AnnotatedClass
 399:            84           2016  java.util.regex.Pattern$TreeInfo (java.base@21.0.11)
 400:            10           2000  com.sun.org.apache.xerces.internal.impl.XMLDTDScannerImpl (java.xml@21.0.11)
 401:           125           2000  jdk.internal.module.SystemModuleFinders$3 (java.base@21.0.11)
 402:            83           1992  java.util.ImmutableCollections$SetN$SetNIterator (java.base@21.0.11)
 403:            82           1968  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@21.0.11)
 404:            35           1960  com.fasterxml.jackson.core.json.JsonReadContext
 405:            61           1952  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@21.0.11)
 406:            10           1920  com.sun.org.apache.xerces.internal.parsers.XIncludeAwareParserConfiguration (java.xml@21.0.11)
 407:            48           1920  java.io.ObjectStreamField (java.base@21.0.11)
 408:            40           1920  java.lang.invoke.LambdaFormBuffer (java.base@21.0.11)
 409:            80           1920  java.util.zip.ZipFile$Source$Key (java.base@21.0.11)
 410:            59           1888  com.fasterxml.jackson.databind.type.TypeBindings
 411:            59           1888  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.11)
 412:            47           1880  java.util.regex.Pattern$Loop (java.base@21.0.11)
 413:            13           1872  [Lorg.eclipse.jetty.util.TreeTrie$Node;
 414:            26           1872  sun.net.www.protocol.jar.URLJarFile (java.base@21.0.11)
 415:            78           1864  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.11)
 416:            33           1848  clojure.lang.LongRange
 417:            46           1840  clojure.lang.PersistentTreeMap
 418:            57           1824  java.util.RegularEnumSet (java.base@21.0.11)
 419:            56           1792  jdk.jfr.internal.settings.StackTraceSetting (jdk.jfr@21.0.11)
 420:            37           1776  com.fasterxml.jackson.core.json.JsonWriteContext
 421:            74           1776  java.lang.PublicMethods (java.base@21.0.11)
 422:            10           1760  com.sun.org.apache.xerces.internal.impl.dtd.XMLNSDTDValidator (java.xml@21.0.11)
 423:            72           1728  org.apache.tika.mime.MimeType$RootXML
 424:            43           1720  java.lang.ClassNotFoundException (java.base@21.0.11)
 425:           105           1680  clojure.core$assert_valid_fdecl$fn__8845
 426:           105           1680  clojure.core$sigs$asig__5509
 427:           105           1680  clojure.core$sigs$resolve_tag__5511
 428:            42           1680  clojure.lang.PersistentTreeMap$Seq
 429:            35           1680  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.11)
 430:            69           1656  java.util.regex.Pattern$CharProperty (java.base@21.0.11)
 431:            41           1640  clojure.lang.PersistentStructMap
 432:            68           1632  java.security.Provider$UString (java.base@21.0.11)
 433:           101           1616  java.util.WeakHashMap$KeySet (java.base@21.0.11)
 434:           101           1616  jdk.internal.reflect.ConstantPool (java.base@21.0.11)
 435:            40           1600  org.eclipse.jetty.http.HttpMethod
 436:            33           1584  java.time.temporal.ValueRange (java.base@21.0.11)
 437:            66           1584  java.util.concurrent.locks.ReentrantReadWriteLock (java.base@21.0.11)
 438:             9           1552  [Lcom.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket;
 439:            64           1536  clojure.core$nthrest$fn__6076
 440:            32           1536  clojure.lang.MultiFn
 441:            16           1536  clojure.spec.alpha$every_impl$reify__2241
 442:            64           1536  java.lang.invoke.InvokerBytecodeGenerator$ClassData (java.base@21.0.11)
 443:            32           1536  org.eclipse.jetty.io.ArrayByteBufferPool$RetainedBucket
 444:            32           1536  org.eclipse.jetty.util.ConcurrentPool
 445:            64           1536  org.eclipse.jetty.util.component.ContainerLifeCycle$Bean
 446:            38           1520  com.fasterxml.jackson.databind.MapperFeature
 447:            10           1520  com.sun.org.apache.xerces.internal.impl.XMLEntityManager (java.xml@21.0.11)
 448:            63           1512  java.util.LinkedHashMap$LinkedEntrySet (java.base@21.0.11)
 449:            94           1504  com.sun.org.apache.xerces.internal.util.AugmentationsImpl (java.xml@21.0.11)
 450:            94           1504  java.util.TreeMap$EntrySet (java.base@21.0.11)
 451:            62           1488  java.util.Collections$1 (java.base@21.0.11)
 452:            62           1488  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@21.0.11)
 453:            14           1456  sun.net.www.protocol.jar.URLJarFile$URLJarFileEntry (java.base@21.0.11)
 454:            30           1440  java.time.temporal.ChronoField (java.base@21.0.11)
 455:            60           1440  jdk.internal.module.ModuleReferenceImpl$CachedHash (java.base@21.0.11)
 456:            44           1408  clojure.core$maybe_min_hash$iter__7012__7018$fn__7019$iter__7014__7020$fn__7021
 457:            16           1408  com.fasterxml.jackson.databind.deser.CreatorProperty
 458:             1           1400  [[B (java.base@21.0.11)
 459:            35           1400  java.lang.Thread$FieldHolder (java.base@21.0.11)
 460:            58           1392  clojure.core$interleave$fn__6322
 461:            58           1392  sun.reflect.annotation.AnnotationParser$1 (java.base@21.0.11)
 462:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@21.0.11)
 463:            57           1368  jdk.internal.loader.BuiltinClassLoader$2 (java.base@21.0.11)
 464:            34           1360  clojure.lang.Compiler$StaticFieldExpr
 465:            28           1344  com.fasterxml.jackson.databind.introspect.BasicBeanDescription
 466:            42           1344  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 467:            28           1344  java.lang.invoke.BoundMethodHandle$Species_LLL (java.base@21.0.11)
 468:            55           1320  clojure.lang.Compiler$NewExpr
 469:            81           1296  org.eclipse.jetty.util.thread.AutoLock
 470:            39           1280  [Ljava.math.BigInteger; (java.base@21.0.11)
 471:            32           1280  java.math.BigDecimal (java.base@21.0.11)
 472:            80           1280  java.util.HashMap$Values (java.base@21.0.11)
 473:            80           1280  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@21.0.11)
 474:            53           1272  com.fasterxml.jackson.databind.type.TypeBindings$AsKey
 475:            39           1248  sun.reflect.annotation.AnnotationType (java.base@21.0.11)
 476:            51           1224  java.util.concurrent.atomic.AtomicLong (java.base@21.0.11)
 477:             4           1216  [Lorg.eclipse.jetty.http.HttpHeader;
 478:            10           1200  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser (java.xml@21.0.11)
 479:            73           1168  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.11)
 480:            73           1168  java.util.regex.Pattern$$Lambda/0x800000030 (java.base@21.0.11)
 481:            29           1160  java.lang.reflect.ProxyGenerator$ProxyMethod (java.base@21.0.11)
 482:            24           1152  com.fasterxml.jackson.databind.type.SimpleType
 483:            71           1136  jdk.proxy1.$Proxy6 (jdk.proxy1)
 484:            47           1128  java.util.Arrays$ArrayItr (java.base@21.0.11)
 485:            47           1128  java.util.regex.Pattern$Prolog (java.base@21.0.11)
 486:            28           1120  java.util.EnumMap (java.base@21.0.11)
 487:            20           1112  [Ljdk.xml.internal.JdkProperty$State; (java.xml@21.0.11)
 488:             1           1112  [Lsun.security.util.KnownOIDs; (java.base@21.0.11)
 489:            23           1104  clojure.lang.Compiler$InstanceFieldExpr
 490:            23           1104  com.fasterxml.jackson.databind.introspect.AnnotatedClassResolver
 491:            34           1088  java.util.concurrent.ConcurrentHashMap$ForwardingNode (java.base@21.0.11)
 492:            45           1080  clojure.lang.PersistentArrayMap$TransientArrayMap
 493:            45           1080  com.fasterxml.jackson.databind.PropertyName
 494:            45           1080  java.lang.RuntimePermission (java.base@21.0.11)
 495:            50           1056  [Lclojure.lang.Symbol;
 496:            33           1056  clojure.lang.LongRange$LongChunk
 497:             6           1056  java.lang.reflect.ProxyGenerator (java.base@21.0.11)
 498:            66           1056  java.util.concurrent.locks.ReentrantReadWriteLock$ReadLock (java.base@21.0.11)
 499:            66           1056  java.util.concurrent.locks.ReentrantReadWriteLock$Sync$ThreadLocalHoldCounter (java.base@21.0.11)
 500:            66           1056  java.util.concurrent.locks.ReentrantReadWriteLock$WriteLock (java.base@21.0.11)
 501:             1           1040  [Ljava.lang.Byte; (java.base@21.0.11)
 502:             1           1040  [Ljava.lang.Integer; (java.base@21.0.11)
 503:             1           1040  [Ljava.lang.Long; (java.base@21.0.11)
 504:             1           1040  [Ljava.lang.Short; (java.base@21.0.11)
 505:            65           1040  clojure.lang.Reflector$$Lambda/0x000075b3784dfcf0
 506:            26           1040  java.util.Spliterators$IteratorSpliterator (java.base@21.0.11)
 507:            43           1032  com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket
 508:            43           1032  java.util.regex.Pattern$Dollar (java.base@21.0.11)
 509:            32           1024  clojure.lang.Atom
 510:            32           1024  org.eclipse.jetty.io.internal.QueuedPool
 511:            32           1024  taoensso.encore$alias_link_var$fn__15759
 512:            42           1008  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$AddTask
 513:            42           1008  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 514:            63           1008  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@21.0.11)
 515:            14           1008  sun.net.www.protocol.jar.JarURLConnection (java.base@21.0.11)
 516:            31            992  clojure.lang.Compiler$TryExpr
 517:            31            992  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl (java.xml@21.0.11)
 518:            31            992  java.lang.invoke.VarHandle$AccessMode (java.base@21.0.11)
 519:            31            992  java.util.ImmutableCollections$ListItr (java.base@21.0.11)
 520:            31            992  sun.nio.fs.UnixFileKey (java.base@21.0.11)
 521:            33            984  [Ljava.lang.annotation.ElementType; (java.base@21.0.11)
 522:            41            984  clojure.lang.MethodImplCache$Entry
 523:            40            960  clojure.core$take_while$fn__6007
 524:            15            960  clojure.lang.LockingTransaction
 525:            30            960  com.fasterxml.jackson.databind.DeserializationFeature
 526:            10            960  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor (java.xml@21.0.11)
 527:            30            960  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@21.0.11)
 528:            40            960  java.lang.WeakPairMap$Pair$Lookup (java.base@21.0.11)
 529:            20            960  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.11)
 530:            40            960  java.util.concurrent.ConcurrentLinkedQueue (java.base@21.0.11)
 531:            59            944  jdk.jfr.internal.periodic.LookupKey (jdk.jfr@21.0.11)
 532:            58            928  clojure.spec.alpha$every_impl$cfns__2222$fn__2223
