3797098:
 num     #instances         #bytes  class name (module)
1437:             1             24  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$1
1438:             1             24  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$2
1439:             1             24  com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap$DrainStatus$3
1440:             1             24  com.networknt.schema.keyword.FormatKeyword
1441:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@21.0.11)
1442:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@21.0.11)
1443:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml@21.0.11)
1444:             1             24  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$ContentDriver (java.xml@21.0.11)
1445:             1             24  com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl (java.xml@21.0.11)
1446:             1             24  io.modelcontextprotocol.json.schema.jackson.DefaultJsonSchemaValidator
1447:             1             24  io.modelcontextprotocol.spec.McpSchema$CompleteResult
1448:             1             24  io.modelcontextprotocol.spec.McpSchema$CompleteResult$CompleteCompletion
1449:             1             24  java.io.ByteArrayOutputStream (java.base@21.0.11)
1450:             1             24  java.io.UnixFileSystem (java.base@21.0.11)
1451:             1             24  java.lang.ProcessEnvironment$StringEnvironment (java.base@21.0.11)
1452:             1             24  java.lang.ProcessHandleImpl$$Lambda/0x00007fcb7d46d4d8 (java.base@21.0.11)
1453:             1             24  java.lang.invoke.MethodHandleImpl$ArrayAccessor$1 (java.base@21.0.11)
1454:             1             24  java.lang.invoke.MethodHandleImpl$BindCaller$1 (java.base@21.0.11)
1455:             1             24  java.lang.reflect.Proxy$1 (java.base@21.0.11)
1456:             1             24  java.lang.reflect.ReflectPermission (java.base@21.0.11)
1457:             1             24  java.net.Inet6AddressImpl (java.base@21.0.11)
1458:             1             24  java.net.InetSocketAddress$InetSocketAddressHolder (java.base@21.0.11)
1459:             1             24  java.nio.file.LinkOption (java.base@21.0.11)
1460:             1             24  java.security.cert.CertificateFactory (java.base@21.0.11)
1461:             1             24  java.time.ZoneRegion (java.base@21.0.11)
1462:             1             24  java.time.format.DecimalStyle (java.base@21.0.11)
1463:             1             24  java.time.temporal.IsoFields$Field$1 (java.base@21.0.11)
1464:             1             24  java.time.temporal.IsoFields$Field$2 (java.base@21.0.11)
1465:             1             24  java.time.temporal.IsoFields$Field$3 (java.base@21.0.11)
1466:             1             24  java.time.temporal.IsoFields$Field$4 (java.base@21.0.11)
1467:             1             24  java.time.zone.TzdbZoneRulesProvider (java.base@21.0.11)
1468:             1             24  java.util.Collections$EmptyMap (java.base@21.0.11)
1469:             1             24  java.util.Comparators$NaturalOrderComparator (java.base@21.0.11)
1470:             1             24  java.util.Date (java.base@21.0.11)
1471:             1             24  java.util.Locale$Cache (java.base@21.0.11)
1472:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@21.0.11)
1473:             1             24  jdk.internal.jimage.ImageReader (java.base@21.0.11)
1474:             1             24  jdk.internal.module.ModuleBootstrap$SafeModuleFinder (java.base@21.0.11)
1475:             1             24  jdk.internal.module.SystemModuleFinders$SystemModuleFinder (java.base@21.0.11)
1476:             1             24  jdk.internal.ref.CleanerImpl (java.base@21.0.11)
1477:             1             24  jdk.internal.util.ReferencedKeyMap (java.base@21.0.11)
1478:             1             24  jdk.internal.vm.ThreadContainers$RootContainer$TrackingRootContainer (java.base@21.0.11)
1479:             1             24  jdk.jfr.internal.ShutdownHook (jdk.jfr@21.0.11)
1480:             1             24  jdk.jfr.internal.periodic.BatchManager (jdk.jfr@21.0.11)
1481:             1             24  jdk.jfr.internal.periodic.TaskRepository (jdk.jfr@21.0.11)
1482:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr@21.0.11)
1483:             1             24  malli.core$_map_of_schema$reify__23042
1484:             1             24  malli.core$_map_schema$reify__22923
1485:             1             24  malli.core$_multi_schema$reify__23279
1486:             1             24  malli.core$_ref_schema$reify__23341
1487:             1             24  malli.core$_tuple_schema$reify__23155
1488:             1             24  malli.core$eval21428$fn__21429$G__21411__21434
1489:             1             24  malli.core$eval21428$fn__21440$G__21417__21447
1490:             1             24  malli.core$eval21428$fn__21453$G__21413__21458
1491:             1             24  malli.core$eval21428$fn__21464$G__21419__21475
1492:             1             24  malli.core$eval21428$fn__21481$G__21415__21488
1493:             1             24  malli.core$eval21528$fn__21529$G__21499__21534
1494:             1             24  malli.core$eval21528$fn__21540$G__21519__21545
1495:             1             24  malli.core$eval21528$fn__21551$G__21503__21562
1496:             1             24  malli.core$eval21528$fn__21568$G__21509__21573
1497:             1             24  malli.core$eval21528$fn__21579$G__21501__21590
1498:             1             24  malli.core$eval21528$fn__21596$G__21513__21603
1499:             1             24  malli.core$eval21528$fn__21609$G__21517__21614
1500:             1             24  malli.core$eval21528$fn__21620$G__21507__21625
1501:             1             24  malli.core$eval21528$fn__21631$G__21505__21636
1502:             1             24  malli.core$eval21528$fn__21642$G__21511__21647
1503:             1             24  malli.core$eval21528$fn__21653$G__21515__21658
1504:             1             24  malli.core$eval21680$fn__21681$G__21671__21690
1505:             1             24  malli.core$eval21680$fn__21696$G__21669__21703
1506:             1             24  malli.core$eval21729$fn__21730$G__21720__21735
1507:             1             24  malli.core$eval21729$fn__21741$G__21718__21746
1508:             1             24  malli.core$eval21729$fn__21752$G__21714__21757
1509:             1             24  malli.core$eval21729$fn__21763$G__21716__21768
1510:             1             24  malli.core$eval21790$fn__21791$G__21779__21796
1511:             1             24  malli.core$eval21790$fn__21802$G__21781__21807
1512:             1             24  malli.core$eval21827$fn__21828$G__21818__21833
1513:             1             24  malli.core$eval21857$fn__21858$G__21844__21863
1514:             1             24  malli.core$eval21857$fn__21869$G__21846__21878
1515:             1             24  malli.core$eval21857$fn__21884$G__21848__21893
1516:             1             24  malli.core$eval21915$fn__21916$G__21904__21921
1517:             1             24  malli.core$eval21915$fn__21927$G__21906__21932
1518:             1             24  malli.core$eval21956$fn__21957$G__21943__21968
1519:             1             24  malli.core$eval21956$fn__21974$G__21947__21987
1520:             1             24  malli.core$eval21956$fn__21993$G__21945__22004
1521:             1             24  malli.core$eval22026$fn__22027$G__22015__22032
1522:             1             24  malli.core$eval22026$fn__22038$G__22017__22049
1523:             1             24  malli.core$eval22081$fn__22082$G__22062__22087
1524:             1             24  malli.core$eval22081$fn__22093$G__22064__22100
1525:             1             24  malli.core$eval22081$fn__22106$G__22066__22111
1526:             1             24  malli.core$eval22081$fn__22117$G__22070__22128
1527:             1             24  malli.core$eval22081$fn__22134$G__22068__22139
1528:             1             24  malli.core$eval22081$fn__22145$G__22072__22152
1529:             1             24  malli.core$eval22081$fn__22158$G__22060__22163
1530:             1             24  malli.core$eval22189$fn__22190$G__22180__22201
1531:             1             24  malli.core$eval22189$fn__22207$G__22174__22212
1532:             1             24  malli.core$eval22189$fn__22218$G__22176__22223
1533:             1             24  malli.core$eval22189$fn__22229$G__22178__22234
1534:             1             24  malli.core$eval22256$fn__22257$G__22247__22266
1535:             1             24  malli.core$eval22256$fn__22272$G__22245__22277
1536:             1             24  malli.error$eval24289$_en_humanize_negation__24291
1537:             1             24  malli.impl.regex$eval20539$fn__20540$G__20530__20545
1538:             1             24  malli.impl.regex$eval20539$fn__20551$G__20528__20556
1539:             1             24  malli.impl.regex$eval20539$fn__20562$G__20526__20567
1540:             1             24  malli.impl.regex$eval20589$fn__20590$G__20580__20605
1541:             1             24  malli.impl.regex$eval20589$fn__20611$G__20578__20626
1542:             1             24  malli.impl.regex$eval20654$fn__20655$G__20645__20660
1543:             1             24  malli.impl.regex$eval20654$fn__20666$G__20637__20681
1544:             1             24  malli.impl.regex$eval20654$fn__20687$G__20639__20702
1545:             1             24  malli.impl.regex$eval20654$fn__20708$G__20643__20717
1546:             1             24  malli.impl.regex$eval20654$fn__20723$G__20641__20730
1547:             1             24  malli.impl.regex$eval20756$fn__20757$G__20747__20762
1548:             1             24  malli.impl.regex$eval20756$fn__20768$G__20743__20785
1549:             1             24  malli.impl.regex$eval20756$fn__20791$G__20745__20798
1550:             1             24  malli.impl.regex$eval20756$fn__20804$G__20741__20821
1551:             1             24  malli.impl.regex$eval21127$fn__21128$G__21118__21139
1552:             1             24  malli.registry$composite_registry$reify__21292
1553:             1             24  malli.registry$eval21248$fn__21249$G__21237__21256
1554:             1             24  malli.registry$eval21248$fn__21262$G__21239__21267
1555:             1             24  malli.registry$fast_registry$reify__21280
1556:             1             24  nrepl.bencode$eval11321$fn__11322$G__11312__11329
1557:             1             24  nrepl.socket$eval11496$fn__11497$G__11487__11502
1558:             1             24  nrepl.socket$eval11534$fn__11535$G__11525__11540
1559:             1             24  nrepl.socket$eval11568$fn__11569$G__11559__11584
1560:             1             24  nrepl.socket$eval11635$fn__11636$G__11626__11641
1561:             1             24  nrepl.socket$eval11673$fn__11674$G__11664__11679
1562:             1             24  nrepl.socket$fn__11444$fn__11445
1563:             1             24  nrepl.socket$fn__11459$fn__11460
1564:             1             24  nrepl.socket$fn__11463$fn__11464
1565:             1             24  nrepl.transport$eval11784$fn__11785$G__11773__11794
1566:             1             24  nrepl.transport$eval11784$fn__11802$G__11775__11809
1567:             1             24  nrepl.util.completion$eval25688$with_classpath_cache_STAR___25689
1568:             1             24  org.apache.tika.mime.MediaTypeRegistry
1569:             1             24  org.eclipse.jetty.ee10.servlet.FilterHolder$Config
1570:             1             24  org.eclipse.jetty.http.MimeTypes$1
1571:             1             24  org.eclipse.jetty.http.MimeTypes$Mutable
