index	elapsed_ms
939	0.104041
940	0.114375
941	0.090833
942	0.129166
943	0.0925
944	0.11725
945	0.108042
946	0.118875
947	0.108875
948	0.113792
949	0.089666
950	0.128542
951	0.086375
952	0.111875
953	0.103208
954	0.112167
955	0.086958
956	0.131125
957	0.093958
958	0.171416
959	0.189416
960	0.139417
961	0.10025
962	0.145
963	0.097959
964	0.139625
965	0.10225
966	0.124709
967	0.115708
968	0.122625
969	0.097291
970	0.137167
971	0.09225
972	0.112708
973	0.107791
974	0.117542
975	0.088167
976	0.130667
977	0.089625
978	0.115833
979	0.119083
980	0.149125
981	0.112875
982	0.135666
983	0.088375
984	0.135959
985	0.09
986	0.115958
987	0.105208
988	0.117791
989	0.093625
990	0.134625
991	0.092708
992	0.11575
993	0.1125
994	0.132709
995	0.126791
996	0.118333
997	0.089875
998	0.148291
999	0.122375
