index	elapsed_ms
1371	0.031583
1372	0.030333
1373	0.029417
1374	0.03025
1375	0.030583
1376	0.031125
1377	0.0325
1378	0.029917
1379	0.046958
1380	0.029625
1381	0.0355
1382	0.033833
1383	0.030416
1384	0.032375
1385	0.03075
1386	0.033167
1387	0.03125
1388	0.032
1389	0.029208
1390	0.036625
1391	0.030166
1392	0.030541
1393	0.032291
1394	0.029791
1395	0.031166
1396	0.031291
1397	0.036416
1398	0.030625
1399	0.030958
1400	0.031875
1401	0.030375
1402	0.031334
1403	0.031041
1404	0.030375
1405	0.03075
1406	0.030375
1407	0.030459
1408	0.032
1409	0.031959
1410	0.030417
1411	0.028709
1412	0.035541
1413	0.03175
1414	0.031125
1415	0.032291
1416	0.031459
1417	0.032292
1418	0.030917
1419	0.030209
1420	0.03025
1421	0.031875
1422	0.031
1423	0.055083
1424	0.03725
1425	0.033417
1426	0.033417
1427	0.031584
1428	0.031583
1429	0.032042
1430	0.030916
1431	0.031709
1432	0.031709
1433	0.031875
1434	0.032083
1435	0.031583
1436	0.031708
1437	0.034542
1438	0.030666
1439	0.031375
1440	0.0315
1441	0.031042
1442	0.029625
1443	0.031625
1444	0.032542
1445	0.032167
1446	0.029916
1447	0.033084
1448	0.030167
1449	0.031625
1450	0.03275
1451	0.028667
1452	0.031292
1453	0.029625
1454	0.030834
1455	0.031709
1456	0.032291
1457	0.033167
1458	0.032416
1459	0.031042
1460	0.032042
1461	0.0275
1462	0.033083
1463	0.03075
1464	0.032292
1465	0.146583
1466	0.0885
1467	0.0725
1468	0.0705
1469	0.067
1470	0.066333
1471	0.065
1472	0.083833
1473	0.067417
1474	0.064916
1475	0.06525
1476	0.069333
1477	0.071125
1478	0.079667
1479	0.067791
1480	0.064333
1481	0.065083
1482	0.078583
1483	0.088375
1484	0.069708
1485	0.064125
1486	0.066709
1487	0.093667
1488	0.129416
1489	0.072292
1490	0.065791
1491	0.065625
1492	0.064083
1493	0.071458
1494	0.067084
1495	0.065041
1496	0.071958
1497	0.065166
1498	0.063292
1499	0.063708
1500	0.064875
1501	0.06725
1502	0.063708
1503	0.064917
1504	0.06425
1505	0.064708
1506	0.078167
1507	0.074167
1508	0.089709
1509	0.0665
1510	0.087458
1511	0.046209
1512	0.032167
1513	0.037875
1514	0.032083
1515	0.031917
1516	0.031625
1517	0.031292
1518	0.029583
1519	0.031042
1520	0.027667
1521	0.029458
1522	0.028584
1523	0.031667
1524	0.032166
1525	0.029625
1526	0.02975
1527	0.030292
1528	0.030083
1529	0.030333
1530	0.048667
1531	0.091292
1532	0.0345
1533	0.029708
1534	0.029875
1535	0.029542
1536	0.0295
1537	0.036125
1538	0.032583
1539	0.0285
1540	0.029625
1541	0.033042
1542	0.029875
1543	0.031167
1544	0.029208
1545	0.030875
1546	0.029375
1547	0.0285
1548	0.032833
1549	0.029834
1550	0.033083
1551	0.032583
1552	0.030083
1553	0.030917
1554	0.031958
1555	0.030084
1556	0.029416
1557	0.029792
1558	0.032333
1559	0.0275
1560	0.030125
1561	0.028083
1562	0.029042
1563	0.027625
1564	0.031041
1565	0.030084
1566	0.033166
1567	0.03125
1568	0.030334
1569	0.032458
1570	0.030833
1571	0.03
1572	0.033917
1573	0.031917
1574	0.029625
1575	0.029166
1576	0.029292
1577	0.030167
1578	0.029333
1579	0.029959
1580	0.029042
1581	0.029875
1582	0.037917
1583	0.030833
1584	0.036167
1585	0.029667
1586	0.029459
1587	0.030084
1588	0.029333
1589	0.031292
1590	0.028542
1591	0.029125
1592	0.03125
1593	0.029791
1594	0.028459
1595	0.03375
1596	0.029708
1597	0.029875
1598	0.043375
1599	0.031875
1600	0.031291
1601	0.029708
1602	0.030458
1603	0.029333
1604	0.029667
1605	0.029375
1606	0.034834
1607	0.029833
1608	0.029792
1609	0.028542
1610	0.042417
1611	0.030792
1612	0.029708
1613	0.031084
1614	0.0275
1615	0.028834
1616	0.032583
1617	0.027375
1618	0.032083
1619	0.030083
1620	0.029542
1621	0.032
1622	0.043917
1623	0.028542
1624	0.029584
1625	0.0285
1626	0.029792
1627	0.029417
1628	0.030583
1629	0.030042
1630	0.029583
1631	0.029166
1632	0.035375
1633	0.0295
1634	0.03
1635	0.029417
1636	0.029583
1637	0.02925
1638	0.028708
1639	0.028584
1640	0.029542
1641	0.027958
1642	0.028667
1643	0.029333
1644	0.02925
1645	0.02875
1646	0.030417
1647	0.029875
1648	0.029375
1649	0.028833
1650	0.029084
1651	0.0295
1652	0.029416
1653	0.030125
1654	0.028833
1655	0.029125
1656	0.02975
1657	0.028833
1658	0.028584
1659	0.032167
1660	0.028375
1661	0.086417
1662	0.085542
1663	0.034291
1664	0.029791
1665	0.028958
1666	0.029542
1667	0.030292
1668	0.029042
1669	0.028416
1670	0.028834
1671	0.033791
1672	0.03075
1673	0.049542
1674	0.114291
1675	0.078791
